transaction_id,customer_id,transaction_date_id,transaction_type,channel,amount,balance_after,is_fraud,fraud_score,merchant_category,city
TXN002698,CUST0714,20230113,Interest Credit,NEFT,44865.52,57957.82,0,0.2255,Healthcare,Houston
TXN002699,CUST0753,20240309,ATM Withdrawal,Mobile,27104.68,95087.47,0,0.141,Food,San Antonio
TXN002700,CUST0546,20250601,Interest Credit,IMPS,13219.22,28302.77,0,0.2989,Retail,Pune
TXN002701,CUST0064,20230303,EMI Payment,NEFT,15893.76,16177.77,1,0.8927,Travel,Philadelphia
TXN002702,CUST0730,20250425,Online Payment,ATM,20879.24,16525.43,0,0.0665,Education,San Antonio
TXN002703,CUST0798,20241203,Transfer,Internet,31664.8,50366.18,0,0.2637,Healthcare,Hyderabad
TXN002704,CUST0312,20240507,Transfer,Internet,21226.44,71010.1,0,0.1754,Healthcare,Kolkata
TXN002705,CUST0155,20250518,EMI Payment,IMPS,15964.24,18063.01,0,0.1937,Utilities,Delhi
TXN002706,CUST0777,20240328,Transfer,Branch,3165.76,12182.9,0,0.0724,Entertainment,Pune
TXN002707,CUST0933,20231021,ATM Withdrawal,Branch,36306.15,22878.11,0,0.012,Entertainment,Ahmedabad
TXN002708,CUST0915,20231230,Online Payment,Mobile,17496.57,73413.35,0,0.1715,Retail,Hyderabad
TXN002709,CUST0226,20231002,EMI Payment,POS,23592.18,57724.56,0,0.0821,Entertainment,Pune
TXN002710,CUST0217,20241222,Interest Credit,IMPS,30387.27,79684.08,0,0.0371,Food,Bangalore
TXN002711,CUST0229,20250616,Online Payment,IMPS,2742.54,91961.49,0,0.0435,Travel,San Antonio
TXN002712,CUST0108,20250525,ATM Withdrawal,IMPS,41751.81,78399.31,0,0.2755,,Phoenix
TXN002713,CUST0430,20230523,Credit,Internet,17829.5,83992.23,0,0.1724,Food,Phoenix
TXN002714,CUST0655,20230131,EMI Payment,IMPS,7408.74,24851.17,0,0.1552,Food,Kolkata
TXN002715,CUST0147,20240323,Interest Credit,Mobile,16299.32,99252.18,0,0.1502,,Phoenix
TXN002716,CUST0291,20250331,Interest Credit,NEFT,42668.04,53842.28,0,0.1646,Food,Delhi
TXN002717,CUST0922,20230110,Online Payment,Internet,17819.4,87246.87,0,0.0822,Retail,Hyderabad
TXN002718,CUST0059,20240708,ATM Withdrawal,NEFT,46621.14,7726.82,0,0.1557,Healthcare,Philadelphia
TXN002719,CUST0638,20230912,ATM Withdrawal,Internet,47582.45,77059.47,0,0.2628,Healthcare,Los Angeles
TXN002720,CUST0395,20231010,Online Payment,Branch,38689.08,43094.54,0,0.1702,Entertainment,Chicago
TXN002721,CUST0713,20240730,Debit,POS,45246.59,52404.39,0,0.0902,Retail,New York
TXN002722,CUST0479,20230806,ATM Withdrawal,NEFT,7522.22,64347.06,0,0.1226,Retail,Kolkata
TXN002723,CUST0890,20240507,Debit,Internet,44981.27,21001.18,0,0.0386,Travel,San Antonio
TXN002724,CUST0041,20240908,ATM Withdrawal,Internet,30656.75,34005.21,0,0.1356,Retail,Mumbai
TXN002725,CUST0499,20230112,Interest Credit,Branch,3477.39,4574.23,0,0.256,Entertainment,Phoenix
TXN002726,CUST0960,20240615,Debit,Branch,25594.19,51260.07,0,0.0381,Healthcare,San Antonio
TXN002727,CUST0904,20230306,Transfer,NEFT,24752.57,92987.86,0,0.1515,Healthcare,Pune
TXN002728,CUST0280,20230224,Debit,NEFT,49915.75,40426.32,0,0.2731,,Ahmedabad
TXN002729,CUST0931,20230113,Interest Credit,Internet,33793.55,44226.34,0,0.1888,Utilities,Los Angeles
TXN002730,CUST0960,20240501,Online Payment,ATM,41117.05,88089.49,0,0.0609,Education,San Antonio
TXN002731,CUST0701,20240218,Interest Credit,Branch,37070.54,48313.1,0,0.0559,Travel,Kolkata
TXN002732,CUST0981,20230628,Online Payment,NEFT,9856.77,46096.76,0,0.2689,Retail,Delhi
TXN002733,CUST0947,20240709,Credit,POS,11015.96,36858.67,0,0.1128,Healthcare,Bangalore
TXN002734,CUST0406,20231116,Transfer,ATM,15453.8,44017.28,0,0.1421,Education,Chicago
TXN002735,CUST0347,20240806,Transfer,ATM,36621.71,51539.67,0,0.1609,Retail,Chennai
TXN002736,CUST0555,20240817,Online Payment,POS,41116.43,76041.37,0,0.2245,Travel,Pune
TXN002737,CUST0021,20240325,Transfer,IMPS,29924.6,6503.96,0,0.158,Entertainment,Delhi
TXN002738,CUST0974,20250426,Debit,Internet,17752.83,60073.09,0,0.2505,Food,Los Angeles
TXN002739,CUST0642,20230706,Transfer,Mobile,38206.73,90106.22,0,0.2747,Healthcare,New York
TXN002740,CUST0053,20240711,Interest Credit,NEFT,28794.36,47559.98,0,0.0601,Utilities,Chicago
TXN002741,CUST0052,20241109,Online Payment,IMPS,8731.92,24990.65,0,0.2861,Food,Los Angeles
TXN002742,CUST0859,20241021,Online Payment,Internet,16943.37,3971.8,0,0.1888,Travel,Kolkata
TXN002743,CUST0524,20250424,EMI Payment,Branch,17250.3,22384.49,0,0.1396,Utilities,Ahmedabad
TXN002744,CUST0024,20231026,Online Payment,ATM,25197.89,13743.67,0,0.0704,Food,Bangalore
TXN002745,CUST0955,20240325,Transfer,Mobile,36617.31,68765.13,0,0.281,Education,New York
TXN002746,CUST0732,20240420,Credit,Mobile,48840.43,67451.93,0,0.1533,Utilities,Chennai
TXN002747,CUST0690,20241001,Transfer,Mobile,32086.13,58541.74,0,0.292,Education,Phoenix
TXN002748,CUST0168,20240801,Debit,ATM,20325.25,80026.19,0,0.134,Utilities,Pune
TXN002749,CUST0758,20230729,ATM Withdrawal,Mobile,26934.02,89835.88,0,0.2514,,Delhi
TXN002750,CUST0562,20241207,Debit,Branch,37875.17,61970.18,0,0.2549,,Mumbai
TXN002751,CUST0435,20231130,Transfer,POS,42574.84,50884.6,0,0.2676,Healthcare,New York
TXN002752,CUST0914,20240905,EMI Payment,POS,3263.65,10076.32,0,0.0103,Food,Chennai
TXN002753,CUST0535,20250218,ATM Withdrawal,Internet,40175.09,53188.57,0,0.0713,Healthcare,Mumbai
TXN002754,CUST0113,20240216,Online Payment,Internet,24943.17,92094.81,0,0.0704,Education,Chennai
TXN002755,CUST0658,20240518,EMI Payment,Mobile,43401.73,72545.57,0,0.1989,Entertainment,Chicago
TXN002756,CUST0997,20230330,ATM Withdrawal,POS,9788.11,3456.58,0,0.1101,Retail,Pune
TXN002757,CUST0203,20231226,Debit,ATM,30705.96,64658.97,0,0.2869,Retail,Bangalore
TXN002758,CUST0874,20240720,EMI Payment,ATM,9828.7,24211.92,0,0.1976,Retail,Mumbai
TXN002759,CUST0963,20230730,Online Payment,ATM,2710.48,6627.76,0,0.0702,Utilities,Chennai
TXN002760,CUST0806,20230924,Online Payment,Mobile,7386.81,14650.63,0,0.2191,Entertainment,Bangalore
TXN002761,CUST0662,20250404,Online Payment,NEFT,24428.26,16591.86,0,0.0368,Healthcare,Hyderabad
TXN002762,CUST0801,20250426,ATM Withdrawal,Mobile,5877.43,53934.97,1,0.9478,Travel,Chicago
TXN002763,CUST0696,20250211,ATM Withdrawal,Mobile,33701.85,29190.71,0,0.2027,Retail,Los Angeles
TXN002764,CUST0880,20230624,Transfer,POS,36348.19,80609.49,0,0.015,Education,Mumbai
TXN002765,CUST0057,20230614,ATM Withdrawal,POS,22954.85,94276.18,0,0.2676,Travel,San Antonio
TXN002766,CUST0847,20241208,Online Payment,Branch,46856.56,93738.03,0,0.0396,Education,Phoenix
TXN002767,CUST0141,20241108,EMI Payment,NEFT,7305.97,47746.3,0,0.198,,Phoenix
TXN002768,CUST0530,20230423,Debit,Internet,46289.0,47512.08,0,0.2186,Entertainment,Pune
TXN002769,CUST0668,20240318,Interest Credit,Mobile,16936.46,68905.85,0,0.1272,Food,Philadelphia
TXN002770,CUST0419,20230812,Credit,Internet,43252.27,8241.93,0,0.0193,Retail,Kolkata
TXN002771,CUST0387,20241028,Interest Credit,Mobile,6022.49,74759.93,0,0.0208,Utilities,Philadelphia
TXN002772,CUST0982,20231017,Online Payment,POS,16087.45,25471.63,0,0.0074,Food,Ahmedabad
TXN002773,CUST0710,20230511,Transfer,POS,39334.08,30726.1,0,0.1126,Utilities,Houston
TXN002774,CUST0341,20230911,Credit,POS,39148.81,66848.56,0,0.0653,Healthcare,Ahmedabad
TXN002775,CUST0824,20230707,Debit,NEFT,31264.49,38055.18,0,0.2519,,Chennai
TXN002776,CUST0451,20250509,Online Payment,IMPS,1236.31,29815.22,0,0.1112,Travel,Chennai
TXN002777,CUST0363,20241210,ATM Withdrawal,NEFT,38711.14,31679.7,0,0.0576,Food,Mumbai
TXN002778,CUST0695,20230610,Transfer,Internet,6046.47,26409.35,0,0.2776,Healthcare,New York
TXN002779,CUST0882,20230102,Online Payment,IMPS,43757.35,10212.51,0,0.0612,Food,Philadelphia
TXN002780,CUST0896,20240723,Credit,IMPS,26143.85,6877.84,0,0.2829,Travel,Chicago
TXN002781,CUST0909,20250605,Debit,NEFT,3284.17,69848.37,0,0.015,Retail,Phoenix
TXN002782,CUST0436,20241207,EMI Payment,IMPS,5928.13,91189.24,0,0.2177,,Delhi
TXN002783,CUST0274,20240304,Online Payment,Internet,43007.87,28418.05,0,0.1534,Healthcare,Phoenix
TXN002784,CUST0108,20240322,EMI Payment,IMPS,39949.84,30393.21,0,0.0645,Healthcare,Phoenix
TXN002785,CUST0376,20240107,Online Payment,Branch,22090.42,98653.62,0,0.1025,,Kolkata
TXN002786,CUST0086,20240517,Transfer,POS,22131.18,69056.92,0,0.0875,Education,Bangalore
TXN002787,CUST0242,20230606,Transfer,Internet,7561.59,10683.0,0,0.1762,Food,Phoenix
TXN002788,CUST0334,20240629,ATM Withdrawal,NEFT,29769.27,97385.41,0,0.185,Travel,Phoenix
TXN002789,CUST0398,20230727,Credit,Mobile,12583.77,81290.01,0,0.1292,Travel,Philadelphia
TXN002790,CUST0258,20230121,Transfer,Internet,5580.24,53967.42,0,0.1351,Retail,San Antonio
TXN002791,CUST0070,20241105,Online Payment,Internet,26094.99,69435.45,1,0.7715,Travel,Philadelphia
TXN002792,CUST0292,20250319,Transfer,IMPS,23867.31,58544.49,0,0.1025,Utilities,Hyderabad
TXN002793,CUST0786,20240501,Debit,IMPS,43986.07,38770.98,0,0.057,,Chicago
TXN002794,CUST0797,20230630,Credit,POS,41946.71,36969.25,0,0.2322,Education,Kolkata
TXN002795,CUST0039,20240413,Interest Credit,Mobile,12097.58,91110.16,0,0.0249,Entertainment,Kolkata
TXN002796,CUST0643,20240403,Transfer,IMPS,35023.97,93639.78,0,0.2906,Utilities,New York
TXN002797,CUST0725,20240417,Online Payment,Mobile,16992.02,98395.69,0,0.1421,Education,Houston
TXN002798,CUST0947,20230605,Debit,Mobile,44475.28,62043.14,0,0.1885,Entertainment,Bangalore
TXN002799,CUST0384,20240502,EMI Payment,IMPS,22768.05,88002.81,0,0.047,Entertainment,Kolkata
TXN002800,CUST0712,20230828,Online Payment,POS,20756.5,5219.28,0,0.2162,Utilities,Bangalore
TXN002801,CUST0280,20230814,EMI Payment,POS,15680.6,17623.88,0,0.0738,Food,Ahmedabad
TXN002802,CUST0553,20240425,ATM Withdrawal,IMPS,24458.49,57159.74,0,0.0491,Education,Ahmedabad
TXN002803,CUST0748,20230320,Transfer,POS,44573.48,10768.62,0,0.0006,,Philadelphia
TXN002804,CUST0743,20230227,Debit,Mobile,40248.49,97259.62,0,0.12,Utilities,Pune
TXN002805,CUST0662,20250402,Debit,Branch,38408.85,45424.92,0,0.0776,Retail,Hyderabad
TXN002806,CUST0846,20240803,Interest Credit,Branch,29078.34,1351.91,0,0.1412,Food,San Antonio
TXN002807,CUST0443,20230529,Debit,ATM,11651.66,67611.47,0,0.107,Entertainment,Chicago
TXN002808,CUST0341,20241209,Transfer,NEFT,31623.75,51390.03,0,0.1223,Food,Ahmedabad
TXN002809,CUST0167,20250508,Credit,IMPS,42635.57,32063.87,0,0.1073,Entertainment,Ahmedabad
TXN002810,CUST0355,20230907,EMI Payment,NEFT,2441.41,27814.69,0,0.1447,Healthcare,Hyderabad
TXN002811,CUST0544,20240414,EMI Payment,NEFT,7901.82,90402.87,0,0.0029,Healthcare,New York
TXN002812,CUST0233,20231227,Interest Credit,POS,30964.51,29967.14,0,0.0502,Travel,Hyderabad
TXN002813,CUST0253,20241205,Online Payment,Mobile,7528.36,3668.63,0,0.2232,Healthcare,Philadelphia
TXN002814,CUST0499,20240621,EMI Payment,ATM,47014.2,52215.89,0,0.0367,Healthcare,Phoenix
TXN002815,CUST0557,20230805,EMI Payment,IMPS,29212.06,26046.17,0,0.2185,Education,Delhi
TXN002816,CUST0643,20231208,ATM Withdrawal,IMPS,47064.83,55868.31,0,0.0233,Retail,New York
TXN002817,CUST0829,20230812,Transfer,POS,37898.06,87784.41,0,0.2606,,Los Angeles
TXN002818,CUST0802,20230107,Online Payment,POS,12590.55,19851.39,0,0.2629,Food,Pune
TXN002819,CUST0561,20241029,Debit,Mobile,23073.47,56698.65,0,0.0576,Entertainment,Chennai
TXN002820,CUST0054,20240922,Debit,Branch,20720.82,2586.41,0,0.0739,Entertainment,Mumbai
TXN002821,CUST0991,20250529,Online Payment,NEFT,37412.86,24432.55,0,0.2248,Healthcare,Bangalore
TXN002822,CUST0249,20230721,EMI Payment,NEFT,10509.87,22975.9,0,0.0613,Retail,New York
TXN002823,CUST0335,20250502,Debit,POS,45151.55,93409.97,0,0.2494,Entertainment,Mumbai
TXN002824,CUST0583,20250204,Transfer,Branch,25193.88,94476.45,0,0.1609,Entertainment,Los Angeles
TXN002825,CUST0069,20231225,ATM Withdrawal,IMPS,17116.91,99349.13,0,0.0903,Travel,Phoenix
TXN002826,CUST0474,20230723,ATM Withdrawal,Mobile,2625.21,27788.28,0,0.0879,,Los Angeles
TXN002827,CUST0062,20231028,Online Payment,Branch,41737.12,92690.12,0,0.0135,Food,Delhi
TXN002828,CUST0619,20230525,EMI Payment,Internet,31030.52,63556.21,0,0.1266,,San Antonio
TXN002829,CUST0501,20250301,Debit,IMPS,30125.3,44840.08,0,0.2789,Retail,Ahmedabad
TXN002830,CUST0117,20230907,Debit,Mobile,42004.38,91638.93,1,0.829,Food,Delhi
TXN002831,CUST0601,20230411,Online Payment,Branch,36870.84,45520.69,0,0.0064,,San Antonio
TXN002832,CUST0222,20230413,Credit,Mobile,1032.59,97798.9,0,0.1464,Utilities,Mumbai
TXN002833,CUST0171,20250420,Transfer,Mobile,43269.8,99937.77,0,0.1561,Retail,San Antonio
TXN002834,CUST0256,20230602,Credit,POS,6427.14,50815.56,0,0.2474,Food,Kolkata
TXN002835,CUST0569,20240219,Credit,IMPS,21674.31,30850.8,0,0.0043,Entertainment,Pune
TXN002836,CUST0508,20230613,Credit,NEFT,38422.29,50759.72,0,0.1672,Education,Pune
TXN002837,CUST0359,20241215,EMI Payment,NEFT,39768.48,7403.56,0,0.2896,Retail,Mumbai
TXN002838,CUST0996,20231224,Interest Credit,Branch,9989.61,49689.65,0,0.1091,Education,San Antonio
TXN002839,CUST0584,20230707,EMI Payment,Mobile,44868.55,68718.77,0,0.2838,Food,Chennai
TXN002840,CUST0788,20230221,Online Payment,Internet,23561.15,27028.34,0,0.2369,Utilities,Bangalore
TXN002841,CUST0367,20230315,Online Payment,NEFT,43445.72,16849.44,0,0.2514,,Kolkata
TXN002842,CUST0851,20231104,Interest Credit,Internet,42656.47,61484.53,0,0.0747,Travel,Pune
TXN002843,CUST0325,20250114,Online Payment,IMPS,28695.88,2931.71,0,0.2614,Travel,New York
TXN002844,CUST0493,20230411,Interest Credit,IMPS,15873.54,85890.45,0,0.0704,Travel,Philadelphia
TXN002845,CUST0749,20230523,Debit,ATM,45538.9,11164.77,0,0.2829,,Bangalore
TXN002846,CUST0113,20240125,Debit,Internet,28107.46,33921.86,0,0.1645,Food,Chennai
TXN002847,CUST0806,20240519,Credit,NEFT,25350.0,98164.11,0,0.046,Retail,Bangalore
TXN002848,CUST0193,20231118,EMI Payment,Internet,22687.73,7148.08,0,0.1099,Food,Chicago
TXN002849,CUST0958,20241222,EMI Payment,POS,43730.79,79217.79,0,0.1014,Food,Philadelphia
TXN002850,CUST0318,20230926,Credit,ATM,14844.91,60454.55,0,0.1753,Education,Mumbai
TXN002851,CUST0226,20230326,Debit,POS,44085.73,8430.79,0,0.2133,Retail,Pune
TXN002852,CUST0695,20240422,Transfer,Branch,15256.95,76330.97,0,0.0121,Healthcare,New York
TXN002853,CUST0010,20230703,Interest Credit,NEFT,32713.59,40512.39,0,0.1271,Entertainment,Chennai
TXN002854,CUST0668,20230616,Credit,NEFT,9443.26,28904.81,0,0.2501,Travel,Philadelphia
TXN002855,CUST0907,20231013,Interest Credit,Branch,23251.43,50107.09,0,0.047,Entertainment,Pune
TXN002856,CUST0050,20230319,ATM Withdrawal,POS,10066.43,61539.15,0,0.1009,Travel,Ahmedabad
TXN002857,CUST0740,20230224,Online Payment,POS,42303.2,67971.2,0,0.2225,,Kolkata
TXN002858,CUST0331,20230529,Online Payment,Branch,3254.28,27673.36,0,0.115,Utilities,Mumbai
TXN002859,CUST0314,20230813,Debit,Internet,4959.98,2696.36,0,0.2216,,Hyderabad
TXN002860,CUST0447,20241030,Online Payment,Mobile,17083.72,64392.75,0,0.1077,,New York
TXN002861,CUST0912,20240617,Debit,Internet,38156.76,45706.46,0,0.2222,,Ahmedabad
TXN002862,CUST0631,20230716,Debit,Mobile,12545.09,49238.46,0,0.0757,Travel,Philadelphia
TXN002863,CUST0412,20240529,Credit,ATM,31233.79,47784.04,0,0.0183,Education,Bangalore
TXN002864,CUST0463,20250516,Debit,NEFT,17395.69,80508.47,0,0.2988,Food,Chicago
TXN002865,CUST0367,20240413,ATM Withdrawal,POS,9572.02,73791.5,0,0.0042,Retail,Kolkata
TXN002866,CUST0119,20230629,Debit,POS,1306.88,65087.41,0,0.2885,Food,Ahmedabad
TXN002867,CUST0719,20240901,Credit,Branch,23036.02,96186.13,0,0.1329,Entertainment,San Antonio
TXN002868,CUST0304,20250614,Credit,Branch,47613.95,88374.92,0,0.1669,Healthcare,New York
TXN002869,CUST0822,20240517,Interest Credit,IMPS,8135.75,9187.17,0,0.0081,Retail,Kolkata
TXN002870,CUST0533,20241030,Debit,NEFT,14928.41,71137.21,0,0.1223,Utilities,New York
TXN002871,CUST0161,20230227,Online Payment,Branch,40605.34,22055.2,0,0.2557,Travel,Delhi
TXN002872,CUST0103,20240111,Debit,Internet,38234.09,98212.6,0,0.089,,Mumbai
TXN002873,CUST0431,20250520,EMI Payment,POS,25195.29,9549.59,0,0.2468,Education,Ahmedabad
TXN002874,CUST0485,20231111,EMI Payment,POS,45752.64,35629.77,0,0.1934,Entertainment,Pune
TXN002875,CUST0827,20240403,Debit,Branch,17697.28,3123.45,0,0.1588,Entertainment,Houston
TXN002876,CUST0712,20230916,Interest Credit,ATM,3605.06,63998.92,0,0.0091,Education,Bangalore
TXN002877,CUST0893,20230915,Online Payment,IMPS,12425.65,263.45,0,0.0396,Travel,Hyderabad
TXN002878,CUST0959,20230710,Debit,NEFT,6180.79,824.55,0,0.2234,Healthcare,Bangalore
TXN002879,CUST0160,20241011,EMI Payment,POS,40740.41,60765.34,0,0.1505,,Pune
TXN002880,CUST0815,20230302,EMI Payment,NEFT,33908.55,35211.39,0,0.0091,Retail,Mumbai
TXN002881,CUST0434,20250516,Credit,Mobile,38042.05,87888.88,0,0.1573,Utilities,Philadelphia
TXN002882,CUST0780,20240820,EMI Payment,ATM,45490.99,33724.34,0,0.2061,Travel,Phoenix
TXN002883,CUST0249,20240716,EMI Payment,ATM,19649.08,73116.95,0,0.1412,Travel,New York
TXN002884,CUST0120,20240328,EMI Payment,ATM,27325.66,16045.11,1,0.9564,Travel,Phoenix
TXN002885,CUST0528,20250106,Credit,NEFT,33244.17,22345.08,0,0.0801,Food,Chicago
TXN002886,CUST0450,20250129,Interest Credit,Mobile,14744.75,75839.56,0,0.0636,Utilities,Chennai
TXN002887,CUST0618,20250623,Credit,POS,4450.69,10396.09,0,0.172,,Ahmedabad
TXN002888,CUST0307,20231123,Debit,NEFT,16462.46,19893.47,0,0.2316,Retail,Chennai
TXN002889,CUST0911,20230125,Credit,Internet,12575.42,21921.49,0,0.052,Utilities,Chennai
TXN002890,CUST0792,20230613,Transfer,POS,28079.1,12590.16,0,0.0206,,Phoenix
TXN002891,CUST0668,20230220,Online Payment,Mobile,12205.8,67017.81,0,0.2033,Utilities,Philadelphia
TXN002892,CUST0672,20230922,Interest Credit,ATM,29100.35,7538.23,0,0.2136,,Los Angeles
TXN002893,CUST0152,20240827,Credit,Mobile,32530.53,54219.64,0,0.0226,Entertainment,Chennai
TXN002894,CUST0279,20230112,ATM Withdrawal,ATM,18749.95,87050.59,0,0.0859,Healthcare,Houston
TXN002895,CUST0918,20240722,ATM Withdrawal,ATM,4300.97,29087.57,0,0.2448,Retail,Los Angeles
TXN002896,CUST0816,20250505,Online Payment,Branch,38515.5,20287.55,0,0.0428,,Los Angeles
TXN002897,CUST0255,20240211,Credit,ATM,7328.95,15093.46,0,0.2279,Retail,Hyderabad
TXN002898,CUST0720,20250516,ATM Withdrawal,POS,23109.08,24253.56,0,0.2455,Entertainment,Ahmedabad
TXN002899,CUST0819,20240527,Debit,POS,38696.94,43539.52,0,0.1952,Entertainment,Ahmedabad
TXN002900,CUST0228,20240907,ATM Withdrawal,NEFT,17912.44,53736.32,0,0.0792,Education,Bangalore
TXN002901,CUST0191,20230517,EMI Payment,IMPS,12722.31,94964.82,0,0.0172,Healthcare,Ahmedabad
TXN002902,CUST0818,20230918,Interest Credit,ATM,7136.08,22164.07,0,0.2325,Education,Bangalore
TXN002903,CUST0261,20231103,Credit,IMPS,28054.67,37055.21,0,0.2721,Education,Bangalore
TXN002904,CUST0346,20241102,Online Payment,POS,43295.8,22544.98,0,0.0033,,Hyderabad
TXN002905,CUST0503,20250314,Online Payment,NEFT,43803.6,75519.92,0,0.1498,Utilities,Hyderabad
TXN002906,CUST0758,20240704,Interest Credit,NEFT,49991.4,68847.97,0,0.0929,,Delhi
TXN002907,CUST0852,20230508,Credit,Branch,1175.36,32370.41,0,0.0067,Retail,Houston
TXN002908,CUST0177,20240313,Debit,ATM,15174.76,68089.0,0,0.023,Travel,Chennai
TXN002909,CUST0048,20230605,ATM Withdrawal,POS,645.29,43059.6,0,0.2968,Utilities,New York
TXN002910,CUST0775,20240411,Credit,IMPS,17459.21,29627.7,0,0.0898,Education,San Antonio
TXN002911,CUST0475,20250527,EMI Payment,ATM,22097.34,70611.88,0,0.0505,Utilities,Houston
TXN002912,CUST0418,20241120,Online Payment,Internet,12396.64,96455.5,0,0.1282,Retail,Phoenix
TXN002913,CUST0860,20230925,Online Payment,ATM,47938.83,84823.48,0,0.2321,Education,Kolkata
TXN002914,CUST0059,20230916,Interest Credit,NEFT,30980.77,59827.61,0,0.2365,Entertainment,Philadelphia
TXN002915,CUST0850,20230329,Online Payment,Mobile,37470.51,34694.04,0,0.2796,Entertainment,Phoenix
TXN002916,CUST0440,20231218,Interest Credit,Internet,48525.33,45513.18,0,0.1849,Food,New York
TXN002917,CUST0646,20230714,Transfer,NEFT,20269.0,26623.7,0,0.0032,,Bangalore
TXN002918,CUST0481,20240915,Debit,IMPS,10946.08,73016.29,0,0.1749,Travel,Houston
TXN002919,CUST0641,20240419,EMI Payment,ATM,28024.4,20175.11,0,0.2026,Food,Ahmedabad
TXN002920,CUST0271,20230402,EMI Payment,IMPS,11433.32,60560.32,0,0.0579,Entertainment,Mumbai
TXN002921,CUST0084,20231103,Debit,Mobile,40905.42,76571.95,0,0.2703,Retail,San Antonio
TXN002922,CUST0395,20240520,Debit,Internet,47456.54,67675.38,0,0.1634,,Chicago
TXN002923,CUST0955,20250226,Transfer,Mobile,32105.68,11560.0,0,0.1393,Entertainment,New York
TXN002924,CUST0545,20250121,EMI Payment,POS,14158.39,87392.02,0,0.2305,Retail,Chennai
TXN002925,CUST0004,20240615,Interest Credit,Mobile,5566.47,16794.71,0,0.2543,Retail,Kolkata
TXN002926,CUST0683,20240505,ATM Withdrawal,IMPS,21161.43,10142.22,0,0.1135,Utilities,Houston
TXN002927,CUST0779,20240126,Debit,Internet,14489.43,20406.62,0,0.0598,Retail,Chennai
TXN002928,CUST0825,20240325,Interest Credit,Internet,41137.92,8623.19,0,0.12,,Kolkata
TXN002929,CUST0455,20240413,Transfer,Branch,9539.44,7917.99,0,0.1734,Education,Mumbai
TXN002930,CUST0093,20230618,Interest Credit,POS,24047.31,53589.69,0,0.2449,Retail,Philadelphia
TXN002931,CUST0180,20240413,Credit,Internet,37682.41,33106.91,0,0.254,Entertainment,Philadelphia
TXN002932,CUST0074,20230608,Online Payment,Branch,56.67,34062.7,0,0.2961,Utilities,New York
TXN002933,CUST0511,20250610,Credit,POS,35911.72,45956.4,0,0.1061,Food,Chicago
TXN002934,CUST0136,20250317,Credit,Internet,37199.88,27427.36,1,0.8377,Food,Kolkata
TXN002935,CUST0402,20230720,Credit,Internet,26945.57,5364.8,0,0.0027,Entertainment,Chennai
TXN002936,CUST0199,20231218,EMI Payment,ATM,37625.8,97468.94,0,0.2595,Retail,Pune
TXN002937,CUST0047,20250405,ATM Withdrawal,ATM,36346.33,19271.21,0,0.1526,Education,Pune
TXN002938,CUST0088,20240907,Debit,Mobile,47949.3,80999.43,0,0.0935,Education,Chicago
TXN002939,CUST0270,20240325,Online Payment,POS,14086.21,16633.34,0,0.1079,Travel,Hyderabad
TXN002940,CUST0679,20250119,Online Payment,ATM,3161.58,70429.12,0,0.0968,Entertainment,Bangalore
TXN002941,CUST0202,20240625,Debit,Branch,30307.64,11255.14,0,0.0378,Entertainment,Chicago
TXN002942,CUST0085,20240422,Online Payment,NEFT,45184.43,58243.3,0,0.0298,Travel,Phoenix
TXN002943,CUST0475,20240614,Interest Credit,POS,19006.87,46886.28,0,0.1098,Utilities,Houston
TXN002944,CUST0908,20241211,Debit,IMPS,22720.81,61302.2,0,0.179,Utilities,Phoenix
TXN002945,CUST0548,20240617,EMI Payment,NEFT,40408.11,59813.92,0,0.0967,Utilities,Kolkata
TXN002946,CUST0447,20231224,ATM Withdrawal,NEFT,7161.07,63997.4,0,0.0655,Education,New York
TXN002947,CUST0539,20240502,Interest Credit,IMPS,27628.98,92145.25,0,0.0807,Retail,Houston
TXN002948,CUST0128,20230222,Credit,IMPS,16496.13,92567.09,0,0.1517,Utilities,Delhi
TXN002949,CUST0946,20231108,Credit,Mobile,6192.14,36571.51,0,0.2433,Healthcare,Ahmedabad
TXN002950,CUST0330,20240815,Transfer,POS,41933.23,2144.25,0,0.2315,Healthcare,Phoenix
TXN002951,CUST0355,20230518,Debit,NEFT,18826.26,91455.47,0,0.1343,Travel,Hyderabad
TXN002952,CUST0453,20240210,Credit,Mobile,48562.68,39794.89,0,0.2083,Entertainment,Phoenix
TXN002953,CUST0005,20240925,EMI Payment,Internet,4034.99,87156.92,0,0.1962,Food,San Antonio
TXN002954,CUST0097,20240925,Online Payment,IMPS,47615.96,32591.24,0,0.0183,Utilities,Houston
TXN002955,CUST0720,20230303,EMI Payment,Internet,39358.63,24508.91,0,0.0713,Healthcare,Ahmedabad
TXN002956,CUST0442,20240517,Debit,Branch,34662.58,72140.06,0,0.102,Retail,Houston
TXN002957,CUST0084,20250208,EMI Payment,Mobile,28144.29,76984.01,0,0.0358,Retail,San Antonio
TXN002958,CUST0865,20250119,ATM Withdrawal,Internet,7094.54,95451.2,0,0.0341,,Philadelphia
TXN002959,CUST0303,20241115,Credit,POS,33847.96,56869.2,0,0.2554,,Kolkata
TXN002960,CUST0249,20230818,Interest Credit,POS,49319.41,39502.71,0,0.2136,Entertainment,New York
